0.01
0.9647247267329945,0.4258045108467,2
0.009026263852656813,0.6313300023929308,2
0.7721117206662197,0.39133981764978143,2
0.4513095983620554,0.9705548616223324,2
0.9398495895288723,0.4968796815026103,2
0.9609387100291433,0.4704082146391966,2
0.9228226074791454,0.5040668526172679,2
0.8854846647548689,0.40770692531604974,2
0.9487541800410253,0.41573787008978674,2
0.9826672529260413,0.35701004206180154,2
0.9659434203101004,0.4421042677868119,2
0.8985739408453747,0.40173683379747016,2
0.9679481559513472,0.45831646765075407,2
0.9626667006831685,0.44522519899286034,2
0.910277085214776,0.42536882507699186,2
0.958623915733581,0.4436886150493469,2
0.9836107947269532,0.46545633627242006,2
0.9930616310627541,0.48798994102779986,2
0.9358605932824522,0.37037489668498774,2
0.9922518313831681,0.4427147476713629,2
0.9105395365691685,0.4652247720761525,2
0.9640230888866719,0.458176624066977,2
0.9394273702175231,0.4708878065534386,2
0.9682584538373934,0.45045306342216535,2
0.9873797000972467,0.3983780728316178,2
0.9635069081784043,0.41888189392489794,2
0.9604311053324693,0.47425444857029836,2
0.9659661568243916,0.4942765890004351,2
0.9697510822345662,0.44341112730444676,2
0.9432804691713995,0.40485152651633033,2
0.9515624317630079,0.4193274899798091,2
0.9555221099389477,0.45745134004110166,2
0.9648057955151029,0.42545942899008105,2
0.9205905554189948,0.494684968717707,2
0.9680375359031554,0.4230690493295461,2
0.9430971319039133,0.4175610839354339,2
0.9938290634594563,0.4108675656221728,2
0.9485301656213087,0.4036963812474423,2
0.9969136578353824,0.3971585659531185,2
0.96857861584847,0.41747396727556446,2
0.9381943505451231,0.34359073616207286,2
0.9277082816281099,0.36203732228188895,2
0.8827042397487952,0.3911063525008983,2
0.9030025066384506,0.41577673469269166,2
0.8977505742271955,0.4638665896769141,2
0.9824806814761172,0.42107938845054244,2
0.9638771176816127,0.4249838157784158,2
0.9817953503752096,0.43254042768083306,2
0.9691644970864572,0.47023520744308167,2
0.9254148443171158,0.4373412208614371,2
0.9626852740816889,0.4217762346332242,2
0.9832853014668466,0.5118040415585069,2
0.008895942968109197,0.6817758395756047,2
0.03476563609687407,0.7095128085356879,2
0.02084142299168533,0.645369818544179,2
0.022825574365956537,0.605675447994759,2
0.04039137572234251,0.6102890772958156,2
0.03530220128547326,0.7177596460886854,2
0.0038539736873570664,0.6026204220920541,2
0.02343129837381544,0.6404368605752978,2
0.043999755978147065,0.6993946981199423,2
0.011265602053669433,0.6992319134242264,2
0.004822084534527685,0.643551350604553,2
0.04765858270628916,0.5894776016769081,2
0.06738982853598507,0.6675015223550226,2
0.0035459082077427964,0.6390045338189667,2
0.02581211854972404,0.6361762816724785,2
0.06691466803033752,0.5842149864887747,2
0.06734706615099406,0.6370436713389741,2
0.009546103439756313,0.6342023775931994,2
0.020898358391289507,0.645854559095617,2
0.0893080997018746,0.6739792567563372,2
0.014282488839280657,0.6594151222616726,2
0.009980356931761391,0.6302236983380357,2
0.0073899766413202655,0.6381996144176817,2
0.061653021688494465,0.6495109463203612,2
0.0857488223381707,0.5853970337790071,2
0.06696898419868517,0.6251484285398343,2
0.007883855026680592,0.6615408335548172,2
0.0021445184109289313,0.6414286567017832,2
0.045240646469303626,0.6841749565014529,2
0.002803633764663218,0.6145722916003274,2
0.0370174768811696,0.711083998956723,2
0.029179343553636525,0.6692588491810924,2
0.02259002733539342,0.6271926677388593,2
0.03554595779213571,0.6724445451479835,2
0.02258118094625209,0.5942484770426957,2
0.024591952376294253,0.5458740249779936,2
0.023165171196930383,0.6033667812519958,2
0.03730347523544442,0.6169187291428107,2
0.8198428481113346,0.33035387560255003,2
0.7545462839018312,0.3759743567892289,2
0.7783268235172569,0.3740024281611931,2
0.7883699880893436,0.3738441925303556,2
0.7928893058870411,0.4230056836472965,2
0.7759531334971537,0.4429828287274546,2
0.7517277568134535,0.3907918174531123,2
0.7680129202381465,0.39500142644151937,2
0.7674951774063619,0.3843116890404431,2
0.7691591936558384,0.39847006912645505,2
0.731700048619118,0.33651637393448136,2
0.7612522171880315,0.4496347727343363,2
0.8470094470214449,0.38300150200020927,2
0.7950331939146481,0.4108149398599086,2
0.755018245140206,0.36402728980448645,2
0.7030965230143982,0.40428488304005056,2
0.7730859518393991,0.3851712674925744,2
0.7750122566373405,0.4525526278071652,2
0.768970427524978,0.383690741175615,2
0.7913725575280515,0.4184923038394843,2
0.7829949226939467,0.383726375414725,2
0.8263252017713374,0.40570385609967474,2
0.7630810129709326,0.41327436828441827,2
0.7461387829459183,0.3441508781364558,2
0.7114810707568119,0.40675865900423225,2
0.7672706781177646,0.3973761484682445,2
0.7884817352753064,0.4113647574651648,2
